descricao;endereco;area;quartos;wc;vagas;valor;condominio;wlink
Apartamento 2/4 com suíte e Closet - 78 m2 - Caminho das Árvores - Salvador/Ba;Avenida Tancredo Neves, 3650;[];[2];[2];[2];460000;800;https://www.vivareal.com.br//imovel/apartamento-2-quartos-caminho-das-arvores-bairros-salvador-com-garagem-78m2-venda-RS460000-id-2554320344/
Vasco da Gama 3/4 com Suite Nascente ao lado do Mater Dei;-;['94'];[3];[2];[1];430000;650;https://www.vivareal.com.br//imovel/apartamento-3-quartos-engenho-velho-da-federacao-bairros-salvador-com-garagem-94m2-venda-RS430000-id-2556601395/
Apartamento para Venda em Salvador, Federação, 3 dormitórios, 3 suítes, 5 banheiros, 4 vagas;-;['467'];[3];[5];[4];1800000;3300;https://www.vivareal.com.br//imovel/apartamento-3-quartos-federacao-bairros-salvador-com-garagem-467m2-venda-RS1800000-id-2544751110/
TRES QUARTOS IMBUI NASCENTE;Rua das Patativas, 463;[];[3];[3];[1];340000;670;https://www.vivareal.com.br//imovel/apartamento-3-quartos-imbui-bairros-salvador-com-garagem-69m2-venda-RS340000-id-2532539013/
Apartamento para venda com 78 metros quadrados com 2 quartos em Rio Vermelho - Salvador - Bahia;Rua Almirante Barroso, 271;[];[2];[2];[1];380000;700;https://www.vivareal.com.br//imovel/apartamento-2-quartos-rio-vermelho-bairros-salvador-com-garagem-78m2-venda-RS380000-id-2554146568/
Apartamento a Venda no Costa Azul, Salvador -Ba;Rua Arthur de Azevêdo Machado, 120;['76'];[3];[2];[1];409000;676;https://www.vivareal.com.br//imovel/apartamento-3-quartos-costa-azul-bairros-salvador-com-garagem-76m2-venda-RS409000-id-2556844578/
Apartamento para venda tem 90m² com 3 quartos em Costa Azul - Salvador - BA;Rua Professor Gerson Pinto;[];[3];[3];[2];850000;0;https://www.vivareal.com.br//imovel/apartamento-3-quartos-costa-azul-bairros-salvador-com-garagem-90m2-venda-RS850000-id-2558282864/
Apartamento para venda possui 77 m² com 3 quartos em Imbuí - Salvador - BA;Rua do Beija-flor, 139;[];[3];[3];[2];445000;600;https://www.vivareal.com.br//imovel/apartamento-3-quartos-imbui-bairros-salvador-com-garagem-77m2-venda-RS445000-id-2552794399/
Excelente 3/4 revestido pra 2/4 vista mar;Rua Jayme Sapolnik;[];[2];[3];[2];500000;600;https://www.vivareal.com.br//imovel/apartamento-2-quartos-imbui-bairros-salvador-com-garagem-75m2-venda-RS500000-id-2559007678/
Apartamento para venda tem 42 metros quadrados com 1 quarto em Pituba - Salvador - BA;Avenida Professor Magalhães Neto, 753;[];[1];[1];[1];188000;0;https://www.vivareal.com.br//imovel/apartamento-1-quartos-pituba-bairros-salvador-com-garagem-42m2-venda-RS188000-id-2556668982/
Apartamento 2 Dormitórios à venda 134 m² R$ 340.000,00 - Jardim Apipema - Salvador/BA;-;['134'];[2];[3];[1];340000;350;https://www.vivareal.com.br//imovel/apartamento-2-quartos-jardim-apipema-bairros-salvador-com-garagem-134m2-venda-RS340000-id-2558695361/
Apartamento para venda possui 93 metros quadrados com 3 quartos em Costa Azul - Salvador - BA;Rua Doutor Augusto Lopes Pontes, 895;['93'];[3];[3];[2];595000;780;https://www.vivareal.com.br//imovel/apartamento-3-quartos-costa-azul-bairros-salvador-com-garagem-93m2-venda-RS595000-id-2543749321/
Apartamento para venda com 78 m2 com 3 quartos totais , sendo uma suite , Armação - Salvador - Ba;Rua Rodolpho Coelho Cavalcante, 1;['78'];[3];[3];[2];495000;572;https://www.vivareal.com.br//imovel/apartamento-3-quartos-armacao-bairros-salvador-com-garagem-78m2-venda-RS495000-id-2554085361/
Apartamento 4 Quartos para Venda em Salvador, Piatã, 4 dormitórios, 2 suítes, 4 banheiros, 3 vagas;Alameda das Samambaias, 620;['190'];[4];[4];[3];850000;980;https://www.vivareal.com.br//imovel/apartamento-4-quartos-piata-bairros-salvador-com-garagem-190m2-venda-RS850000-id-2547695195/
;Rua Le Parc, ;['142'];[4];[5];[3];1350000;1421;https://www.vivareal.com.br//imovel/apartamento-4-quartos-patamares-bairros-salvador-com-garagem-142m2-venda-RS1350000-id-2552723397/
Apartamento para venda possui 150m2, 4 quartos sendo 2 suítes , 2 salas , varanda.;Rua Várzea de Santo Antônio, 10;['150'];[4];[3];[3];890000;1600;https://www.vivareal.com.br//imovel/apartamento-4-quartos-caminho-das-arvores-bairros-salvador-com-garagem-150m2-venda-RS890000-id-2539174283/
Ótima cobertura duplex, nascente, de 212 m², de 3 quartos, 2 suítes em Cidade Jardim - Salvador - BA;Alameda dos Jasmins;[];[4];[4];[3];1900000;1827;https://www.vivareal.com.br//imovel/cobertura-4-quartos-cidade-jardim-bairros-salvador-com-garagem-212m2-venda-RS1900000-id-2540504889/
Apartamento para venda tem 54 m² com 2 quartos em Parque Bela Vista - Salvador - BA;Rua Assaré, 171;[];[2];[2];[2];370000;504;https://www.vivareal.com.br//imovel/apartamento-2-quartos-parque-bela-vista-bairros-salvador-com-garagem-54m2-venda-RS370000-id-2553859320/
Apartamento para Venda em Salvador, Cabula, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Boulevard das Flores, 2333;['60'];[3];[2];[1];341817;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabula-bairros-salvador-com-garagem-60m2-venda-RS341817-id-2549357588/
Apartamento para venda tem 204 metros quadrados com 4 quartos em Vitória - Salvador - BA;Avenida Sete de Setembro;[];[4];[5];[4];1100000;2200;https://www.vivareal.com.br//imovel/apartamento-4-quartos-vitoria-bairros-salvador-com-garagem-204m2-venda-RS1100000-id-2542546927/
Apartamento para á venda em brotas, salvador, ba;-;['67'];[2];[2];[];200000;395;https://www.vivareal.com.br//imovel/apartamento-2-quartos-campinas-de-brotas-bairros-salvador-67m2-venda-RS200000-id-2552236677/
Apartamento com 2 Quartos-São Marcos;Conjunto Morada dos Campos;['50'];[2];[1];[1];139000;170;https://www.vivareal.com.br//imovel/apartamento-2-quartos-sao-marcos-bairros-salvador-com-garagem-50m2-venda-RS139000-id-2528739646/
Apartamento excelente à venda, 3/4 , 48 m², Caminho das Árvores- Pituba - Salvador - BA;-;['161'];[3];[3];[2];625000;1200;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-130m2-venda-RS625000-id-2549888796/
Apartamento 4 Quartos para Venda em Salvador, Ondina, 4 dormitórios, 4 suítes, 6 banheiros, 4 vagas;Rua Professor Clementino Fraga, 198;['312'];[4];[6];[4];2850000;3350;https://www.vivareal.com.br//imovel/apartamento-4-quartos-ondina-bairros-salvador-com-garagem-312m2-venda-RS2850000-id-2549333941/
MARAVILHOSO APARTAMENTO 03 SUÍTES MOBILIADO - MORRO DO GATO - OPORTUNIDADE VENDA;-;['225'];[4];[4];[3];3500000;2;https://www.vivareal.com.br//imovel/apartamento-4-quartos-morro-do-gato-bairros-salvador-com-garagem-225m2-venda-RS3500000-id-2514263686/
Apartamento 3/4 oportunidade;Rua Maragogipe, 89;['86'];[3];[3];[1];220000;400;https://www.vivareal.com.br//imovel/apartamento-3-quartos-rio-vermelho-bairros-salvador-com-garagem-86m2-venda-RS220000-id-2547599337/
Apartamento p/ aluguel, 307 m2, 3 suítes, na Vitória, vista belíssima para o mar - Salvador - BA;Avenida Sete de Setembro;['307'];[3];[5];[4];6000000;3816;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vitoria-bairros-salvador-com-garagem-307m2-venda-RS6000000-id-2542531763/
Apartamento novo a venda, 51,33m², 2/4, Cabula, Salvador.;Rua Teódulo de Albuquerque;['51'];[2];[2];[1];326629;0;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cabula-vi-bairros-salvador-com-garagem-51m2-venda-RS326629-id-2554674896/
Aptº 3 Quartos - Alphaville I;Avenida Alphaville;[];[3];[3];[1];639000;730;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alphaville-i-bairros-salvador-com-garagem-80m2-venda-RS639000-id-2557915182/
Ótima oportunidade apartamento para venda, mobiliado sacada Vista Mar.;Rua do Vento Sul, 156;['88'];[2];[2];[2];695000;450;https://www.vivareal.com.br//imovel/apartamento-2-quartos-itapua-bairros-salvador-com-garagem-68m2-venda-RS695000-id-2555938043/
Apartamento à venda em Salvador, Pituba Ville, 3/4, suítes, 115m², andar baixo, 2 vagas;Rua Manoel Andrade;['115'];[3];[4];[2];799950;1200;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-115m2-venda-RS799950-id-2557257652/
Apartamento 3 Quartos para Venda em Salvador, Candeal, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas;-;['80'];[3];[3];[2];485000;843;https://www.vivareal.com.br//imovel/apartamento-3-quartos-candeal-bairros-salvador-com-garagem-80m2-venda-RS485000-id-2556682037/
Apartamento para venda tem 63 metros quadrados com 2 quartos em Boca do Rio - Salvador - BA;Avenida Dom Eugênio Sales, 176;['80'];[2];[2];[1];355000;467;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boca-do-rio-bairros-salvador-com-garagem-63m2-venda-RS355000-id-2549463139/
Apartamento com 3 quartos, 72m2, à venda em Salvador, Horto Bela Vista;-;['72'];[3];[2];[0];470000;510;https://www.vivareal.com.br//imovel/apartamento-3-quartos-horto-bela-vista-bairros-salvador-72m2-venda-RS470000-id-2554237270/
Apartamento 1 Quarto para Venda em Salvador, Ondina, 1 dormitório, 1 suíte, 2 banheiros, 2 vagas;-;['90'];[1];[2];[2];700000;750;https://www.vivareal.com.br//imovel/apartamento-1-quartos-ondina-bairros-salvador-com-garagem-90m2-venda-RS700000-id-2551983386/
APARTAMENTO RESIDENCIAL em SALVADOR - BA, CAMINHO DAS ÁRVORES;Rua da Graviola;['151'];[4];[4];[3];1219000;1406;https://www.vivareal.com.br//imovel/apartamento-4-quartos-caminho-das-arvores-bairros-salvador-com-garagem-151m2-venda-RS1219000-id-2544990884/
Loft para venda com 58 m² com 1 quarto porteira fechada, Cloc Marina!;Ladeira do Gabriel;['57'];[1];[1];[1];729000;1031;https://www.vivareal.com.br//imovel/apartamento-1-quartos-dois-de-julho-bairros-salvador-com-garagem-57m2-venda-RS729000-id-2553570614/
Salvador - Apartamento Padrão - Piatã;-;['94'];[3];[3];[1];480000;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-piata-bairros-salvador-com-garagem-94m2-venda-RS480000-id-2550214840/
APARTAMENTOSALVADOR;-;['62'];[1];[1];[1];535000;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-armacao-bairros-salvador-com-garagem-62m2-venda-RS535000-id-2552242365/
Apartamento com 4 Suítes à venda, 325 m² por R$ 2.200.000 - Alto do Rio Vermelho - Salvador/BA;Rua Almirante Barroso;['325'];[4];[6];[4];2200000;3500;https://www.vivareal.com.br//imovel/apartamento-4-quartos-rio-vermelho-bairros-salvador-com-garagem-325m2-venda-RS2200000-id-2557575115/
APARTAMENTO RESIDENCIAL em SALVADOR - BA, CABULA VI;Rua Teódulo de Albuquerque, 233;['50'];[2];[1];[1];140000;40;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cabula-vi-bairros-salvador-com-garagem-50m2-venda-RS140000-id-2536677157/
;-;['78'];[2];[2];[1];680000;535;https://www.vivareal.com.br//imovel/apartamento-2-quartos-alphaville-i-bairros-salvador-com-garagem-78m2-venda-RS680000-id-2554135623/
Salvador - Apartamento Padrão - Pituaçu;Rua Manoel Antonio Galvão;['200'];[4];[5];[4];1749000;1508;https://www.vivareal.com.br//imovel/apartamento-4-quartos-pituacu-bairros-salvador-com-garagem-200m2-venda-RS1749000-id-2556668637/
Apartamento para Venda em Salvador, Alto do Itaigara, 4 dormitórios, 4 suítes, 7 banheiros, 4 vagas;Rua Jardim Alto do Itaigara, ;['273'];[4];[7];[4];1650000;2500;https://www.vivareal.com.br//imovel/apartamento-4-quartos-alto-do-itaigara-bairros-salvador-com-garagem-273m2-venda-RS1650000-id-2545254179/
APARTAMENTO 3/4, SENDO 01 SUÍTE – 79 M2 – BRISAS RESIDENCIAL CLUBE – SALVADOR/BA;Avenida Luís Viana Filho, 6631;[];[3];[3];[1];536000;538;https://www.vivareal.com.br//imovel/apartamento-3-quartos-paralela-bairros-salvador-com-garagem-79m2-venda-RS536000-id-2556088693/
Apartamento de 3/4 bem amplo, no Itaigara;Rua Rubens Guelli, 50;['130'];[3];[3];[];680000;750;https://www.vivareal.com.br//imovel/apartamento-3-quartos-itaigara-bairros-salvador-150m2-venda-RS680000-id-2536305307/
APARTAMENTO RESIDENCIAL em SALVADOR - BA, RIO VERMELHO;-;['791'];[5];[6];[7];7000;3500;https://www.vivareal.com.br//imovel/apartamento-5-quartos-rio-vermelho-bairros-salvador-com-garagem-791m2-venda-RS3550000-id-2556088013/
Apartamento para Venda em Salvador, Pituba, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Rua Anthenor Tupinambá, 325;['82'];[2];[2];[1];380000;800;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pituba-bairros-salvador-com-garagem-82m2-venda-RS380000-id-2554380051/
Apartamento para venda com 71 metros quadrados com 2 quartos em Itapuã - Salvador - BA;Rua Luís Eduardo Magalhães, 14;['71'];[2];[2];[1];200000;50;https://www.vivareal.com.br//imovel/apartamento-2-quartos-itapua-bairros-salvador-com-garagem-71m2-venda-RS200000-id-2529541092/
SALVADOR - Apartamento Padrão - Graça;-;['100'];[3];[3];[1];410000;420;https://www.vivareal.com.br//imovel/apartamento-3-quartos-graca-bairros-salvador-com-garagem-100m2-venda-RS410000-id-2558323025/
Apartamento - Ondina Apart hotel 1/4 - R$ 440.000,00;Avenida Oceânica, 2400;[];[1];[1];[1];440000;990;https://www.vivareal.com.br//imovel/apartamento-1-quartos-ondina-bairros-salvador-com-garagem-43m2-venda-RS440000-id-2555272032/
Morada Flor de Lis - Pernambués, 2/4 (1 suíte) - Grande Oportunidade;Travessa Saturno, ;['53'];[2];[2];[1];215008;0;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pernambues-bairros-salvador-com-garagem-53m2-venda-RS215008-id-2557593335/
Apartamento 3 Suítes, Alto do Parque - Ed Mansão Chateau Du Parc;Rua Professor Leopoldo Amaral, 429;['128'];[3];[4];[3];1300000;1350;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-128m2-venda-RS1300000-id-2556039538/
VENDO APARTAMENTO 3 QUARTOS EM PATAMRES;-;['110'];[3];[1];[2];870000;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-patamares-bairros-salvador-com-garagem-110m2-venda-RS870000-id-2554905813/
Apartamento para venda em Armação - Salvador - BA;Rua Anquises Reis, 112;['100'];[3];[3];[2];695000;900;https://www.vivareal.com.br//imovel/apartamento-3-quartos-armacao-bairros-salvador-com-garagem-100m2-venda-RS695000-id-2536610191/
Apartamento no Costa Azul, 3 quartos, piscina, elevador;Rua Professor Cassilandro Barbuda;[];[3];[3];[2];410000;800;https://www.vivareal.com.br//imovel/apartamento-3-quartos-costa-azul-bairros-salvador-com-garagem-108m2-venda-RS410000-id-2508317375/
Apartamento para Venda em Salvador, Barra, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga;Avenida Almirante Marques de Leão, 273;['31'];[1];[1];[1];550000;450;https://www.vivareal.com.br//imovel/apartamento-1-quartos-barra-bairros-salvador-com-garagem-31m2-venda-RS550000-id-2555669864/
Apartamento 3/4 a venda na Pituba;Rua João Bião de Cerqueira, 251;['90'];[3];[3];[2];540000;800;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-90m2-venda-RS540000-id-2553753296/
;Rua Pará, ;['78'];[2];[1];[1];350000;500;https://www.vivareal.com.br//imovel/apartamento-2-quartos-pituba-bairros-salvador-com-garagem-78m2-venda-RS350000-id-2557913684/
Apartamento 02 Quartos em Brotas - Salvador/BA;Rua Miguel Gustavo, 510;['73'];[2];[3];[1];450000;703;https://www.vivareal.com.br//imovel/apartamento-2-quartos-brotas-bairros-salvador-com-garagem-73m2-venda-RS450000-id-2518222977/
Oportunidade! apartamento decorado, 3/4, sendo uma suíte, 71m², ventilado, andar intermediário no Co;-;['71'];[3];[3];[1];338000;590;https://www.vivareal.com.br//imovel/apartamento-3-quartos-costa-azul-bairros-salvador-com-garagem-71m2-venda-RS338000-id-2550036539/
Apartamento com 4 dormitórios à venda, 300 m² por R$ 14.500.000,00 - Vitória - Salvador/BA;-;['300'];[4];[4];[4];14500000;0;https://www.vivareal.com.br//imovel/apartamento-4-quartos-vitoria-bairros-salvador-com-garagem-300m2-venda-RS14500000-id-2551801670/
Apartamento para venda com 66 metros quadrados com 3 quartos em Federação - Salvador - BA;Rua Sérgio de Carvalho, 40;['66'];[3];[2];[1];310000;435;https://www.vivareal.com.br//imovel/apartamento-3-quartos-federacao-bairros-salvador-com-garagem-66m2-venda-RS310000-id-2550884845/
MOVE ITAIGARA - 2 E 3 QUARTOS COM SUÍTE;-;['96'];[3];[3];[];698945;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-itaigara-bairros-salvador-96m2-venda-RS698945-id-2557306473/
Cobertura duplex para venda com 260 metros quadrados com 4 quartos em Itaigara - Salvador - BA;Rua Doutor Hosannah de Oliveira, 0;['260'];[4];[5];[3];1490000;2080;https://www.vivareal.com.br//imovel/cobertura-4-quartos-itaigara-bairros-salvador-com-garagem-260m2-venda-RS1490000-id-2525440023/
Apartamento para Venda em Salvador, Itapuã, 1 dormitório, 1 banheiro, 1 vaga;Rua General Severino Filho, ;['43'];[1];[1];[1];275000;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-itapua-bairros-salvador-com-garagem-43m2-venda-RS275000-id-2545248548/
Apartamento para venda possui 90 metros quadrados com 1 quarto em Ondina - Salvador - BA;Avenida Oceânica, 1;['90'];[1];[1];[2];1080000;940;https://www.vivareal.com.br//imovel/apartamento-1-quartos-ondina-bairros-salvador-com-garagem-90m2-venda-RS1080000-id-2556832155/
Apartamento para Venda em Salvador, STELLA MARIS, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas;Rua Renato Berbert de Castro, ;['65'];[2];[2];[2];750000;380;https://www.vivareal.com.br//imovel/apartamento-2-quartos-stella-maris-bairros-salvador-com-garagem-65m2-venda-RS750000-id-2553343441/
Apartamento para venda tem 99 metros quadrados com 3 quartos em Centro - Salvador - Bahia;Rua Ruy Barbosa;['99'];[3];[2];[0];285000;538;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-salvador-99m2-venda-RS285000-id-2557692376/
;Rua Ewerton Visco, ;['63'];[1];[1];[1];800000;1794;https://www.vivareal.com.br//imovel/apartamento-1-quartos-caminho-das-arvores-bairros-salvador-com-garagem-63m2-venda-RS800000-id-2552724284/
Apartamento para venda tem 213 metros quadrados com 4 quartos em Nazaré - Salvador - BA;Ladeira da Independência, 10;['280'];[4];[4];[2];420000;1500;https://www.vivareal.com.br//imovel/apartamento-4-quartos-nazare-bairros-salvador-com-garagem-213m2-venda-RS420000-id-2555328926/
Etco-Greenville;Rua Embira, 154;['130'];[3];[4];[2];1150000;800;https://www.vivareal.com.br//imovel/apartamento-3-quartos-patamares-bairros-salvador-com-garagem-130m2-venda-RS1150000-id-2556137910/
Apartamento para venda com 97 m² com 3/4 no Itaigara - whatsapp 71.98103.0387 horário comercial;Rua Doutor Hosannah de Oliveira, 8544;['97'];[3];[2];[2];936721;0;https://www.vivareal.com.br//imovel/apartamento-3-quartos-pituba-bairros-salvador-com-garagem-97m2-venda-RS936721-id-2558123900/
Apartamento a venda - Terraço Cabula - Salvador;Alameda Zulmira Ferreira, 100;['77'];[3];[2];[1];485000;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-saboeiro-bairros-salvador-com-garagem-77m2-venda-RS485000-id-2558470004/
APARTAMENTO RESIDENCIAL em SALVADOR - BA, CAMINHO DAS ÁRVORES;Rua do Benjoim;['144'];[4];[3];[2];499000;1780;https://www.vivareal.com.br//imovel/apartamento-4-quartos-caminho-das-arvores-bairros-salvador-com-garagem-144m2-venda-RS499000-id-2529505775/
Apartamento para Venda em Salvador, Cabula VI, 3 dormitórios, 2 banheiros, 1 vaga;Avenida Edgard Santos, 300;['60'];[3];[2];[1];260000;633;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabula-vi-bairros-salvador-com-garagem-60m2-venda-RS260000-id-2554967515/
